order_id,product_id,category,quantity,unit_price,line_revenue
O00645,P0061,Sports,3,129.0,387.0
O00646,P0012,Sports,3,74.77,224.31
O00647,P0115,Toys,3,87.36,262.08
O00648,P0027,Toys,2,262.2,524.4
O00648,P0126,Books,3,406.98,1220.94
O00649,P0107,Toys,2,101.15,202.3
O00650,P0159,Beauty,2,82.97,165.94
O00650,P0072,Books,3,100.22,300.66
O00651,P0156,Beauty,2,343.67,687.34
O00652,P0057,Sports,3,390.63,1171.89
O00653,P0055,Toys,2,542.18,1084.36
O00653,P0168,Home,2,128.55,257.1
O00654,P0083,Books,2,229.26,458.52
O00654,P0042,Beauty,2,129.83,259.66
O00654,P0108,Electronics,3,127.19,381.57
O00655,P0072,Home,3,183.13,549.39
O00655,P0130,Beauty,2,62.23,124.46
O00656,P0131,Electronics,2,171.82,343.64
O00656,P0015,Sports,2,121.26,242.52
O00657,P0163,Sports,3,219.71,659.13
O00658,P0155,Toys,3,49.01,147.03
O00659,P0178,Books,1,108.54,108.54
O00659,P0103,Electronics,1,69.3,69.3
O00660,P0075,Electronics,1,249.19,249.19
O00660,P0088,Fashion,3,102.57,307.71
O00660,P0091,Beauty,1,122.22,122.22
O00661,P0117,Sports,1,316.62,316.62
O00661,P0065,Home,2,156.53,313.06
O00662,P0106,Electronics,3,79.56,238.68
O00662,P0079,Electronics,3,128.32,384.96
O00662,P0041,Home,3,48.25,144.75
O00663,P0115,Electronics,2,131.24,262.48
O00664,P0063,Fashion,1,112.09,112.09
O00665,P0012,Fashion,1,93.4,93.4
O00665,P0172,Books,1,208.88,208.88
O00666,P0127,Sports,1,161.87,161.87
O00667,P0002,Fashion,3,253.95,761.85
O00667,P0179,Electronics,3,366.36,1099.08
O00667,P0008,Toys,1,123.52,123.52
O00668,P0093,Toys,2,481.17,962.34
O00669,P0108,Fashion,3,107.58,322.74
O00669,P0163,Books,3,83.6,250.8
O00669,P0050,Beauty,3,60.04,180.12
O00670,P0036,Beauty,2,32.9,65.8
O00671,P0119,Books,2,163.82,327.64
O00671,P0043,Electronics,1,179.78,179.78
O00672,P0172,Electronics,1,509.09,509.09
O00672,P0036,Books,3,587.13,1761.39
O00672,P0105,Sports,2,923.13,1846.26
O00673,P0148,Fashion,2,151.22,302.44
O00673,P0102,Home,3,91.66,274.98
O00673,P0120,Sports,1,448.23,448.23
O00674,P0026,Toys,2,32.63,65.26
O00675,P0175,Books,1,173.56,173.56
O00676,P0053,Sports,2,153.57,307.14
O00676,P0097,Books,3,30.11,90.33
O00677,P0163,Toys,2,78.36,156.72
O00678,P0159,Fashion,3,307.17,921.51
O00678,P0038,Home,3,272.5,817.5
O00678,P0010,Toys,1,91.36,91.36
O00679,P0164,Books,2,144.1,288.2
O00680,P0165,Electronics,2,265.68,531.36
O00680,P0152,Books,1,353.47,353.47
O00681,P0064,Books,3,131.7,395.1
O00682,P0029,Sports,2,58.52,117.04
O00682,P0029,Sports,3,305.54,916.62
O00683,P0164,Electronics,1,198.92,198.92
O00684,P0103,Toys,1,219.84,219.84
O00684,P0037,Beauty,1,335.88,335.88
O00684,P0026,Fashion,3,52.15,156.45
O00685,P0123,Home,2,66.61,133.22
O00685,P0072,Books,1,227.04,227.04
O00686,P0021,Toys,2,189.81,379.62
O00687,P0144,Fashion,2,112.84,225.68
O00687,P0141,Sports,3,86.52,259.56
O00687,P0042,Electronics,1,164.61,164.61
O00688,P0130,Books,1,116.05,116.05
O00688,P0031,Sports,2,86.53,173.06
O00689,P0083,Books,1,199.28,199.28
O00689,P0131,Home,1,78.49,78.49
O00689,P0167,Sports,3,128.04,384.12
O00690,P0174,Electronics,1,220.63,220.63
O00690,P0114,Electronics,2,108.73,217.46
O00690,P0159,Fashion,1,346.0,346.0
O00691,P0070,Toys,2,269.17,538.34
O00691,P0174,Fashion,3,163.38,490.14
O00692,P0023,Fashion,1,173.27,173.27
O00693,P0043,Home,1,150.64,150.64
O00693,P0097,Home,3,236.08,708.24
O00694,P0048,Electronics,2,519.83,1039.66
O00694,P0112,Beauty,1,116.77,116.77
O00695,P0021,Fashion,3,391.6,1174.8
O00695,P0127,Beauty,3,137.65,412.95
O00696,P0118,Books,1,129.91,129.91
O00697,P0161,Electronics,3,177.08,531.24
O00697,P0027,Home,3,96.22,288.66
O00698,P0079,Toys,1,99.41,99.41
O00698,P0054,Home,2,70.07,140.14
O00698,P0013,Sports,3,90.99,272.97
O00699,P0012,Home,2,130.1,260.2
O00700,P0073,Electronics,3,268.46,805.38
O00700,P0068,Books,2,216.21,432.42
O00700,P0095,Home,3,83.89,251.67
O00701,P0139,Home,3,91.35,274.05
O00702,P0164,Beauty,1,67.37,67.37
O00702,P0039,Beauty,1,110.96,110.96
O00703,P0161,Fashion,3,49.67,149.01
O00703,P0109,Toys,2,80.42,160.84
O00703,P0097,Electronics,3,161.91,485.73
O00704,P0093,Beauty,3,222.25,666.75
O00705,P0172,Sports,1,160.76,160.76
O00705,P0094,Beauty,2,77.01,154.02
O00706,P0131,Home,3,312.24,936.72
O00706,P0118,Electronics,2,92.35,184.7
O00706,P0021,Toys,3,476.58,1429.74
O00707,P0028,Home,2,121.17,242.34
O00707,P0051,Books,1,76.74,76.74
O00707,P0088,Beauty,2,67.69,135.38
O00708,P0056,Books,3,200.11,600.33
O00708,P0150,Books,3,104.49,313.47
O00708,P0115,Home,2,75.48,150.96
O00709,P0179,Home,1,119.8,119.8
O00709,P0041,Electronics,1,89.7,89.7
O00709,P0132,Sports,3,156.17,468.51
O00710,P0129,Home,3,110.59,331.77
O00710,P0115,Electronics,3,199.3,597.9
O00710,P0061,Fashion,2,97.31,194.62
O00711,P0048,Electronics,1,206.48,206.48
O00711,P0172,Beauty,3,237.58,712.74
O00712,P0145,Sports,2,72.84,145.68
O00712,P0098,Fashion,1,124.3,124.3
O00713,P0106,Toys,2,76.45,152.9
O00714,P0123,Beauty,3,152.92,458.76
O00714,P0140,Beauty,3,217.19,651.57
O00715,P0146,Electronics,3,97.09,291.27
O00715,P0068,Electronics,2,81.81,163.62
O00716,P0079,Beauty,2,81.44,162.88
O00716,P0163,Fashion,2,126.79,253.58
O00717,P0138,Electronics,1,156.0,156.0
O00717,P0071,Beauty,1,100.62,100.62
O00718,P0023,Home,1,109.16,109.16
O00718,P0179,Beauty,2,41.67,83.34
O00718,P0003,Toys,3,89.0,267.0
O00719,P0130,Fashion,3,464.26,1392.78
O00719,P0005,Home,2,167.96,335.92
O00719,P0103,Beauty,2,63.39,126.78
O00720,P0114,Sports,2,122.22,244.44
O00720,P0152,Sports,3,67.38,202.14
O00721,P0108,Books,1,373.65,373.65
O00721,P0121,Books,2,108.09,216.18
O00722,P0009,Toys,3,155.27,465.81
O00722,P0065,Books,3,114.94,344.82
O00723,P0063,Home,2,378.13,756.26
O00724,P0034,Home,1,105.69,105.69
O00724,P0124,Sports,1,236.74,236.74
O00725,P0126,Home,2,219.06,438.12
O00725,P0071,Books,1,365.31,365.31
O00725,P0131,Toys,1,229.18,229.18
O00726,P0020,Home,2,33.56,67.12
O00726,P0170,Books,2,170.8,341.6
O00727,P0175,Fashion,1,115.27,115.27
O00727,P0085,Fashion,2,100.02,200.04
O00728,P0121,Home,1,352.42,352.42
O00729,P0120,Electronics,3,109.02,327.06
O00730,P0157,Toys,1,233.57,233.57
O00730,P0058,Books,2,226.87,453.74
O00731,P0164,Home,3,128.57,385.71
O00731,P0010,Fashion,1,40.02,40.02
O00731,P0159,Toys,3,124.02,372.06
O00732,P0163,Electronics,1,156.84,156.84
O00733,P0171,Books,1,132.54,132.54
O00733,P0003,Home,1,55.62,55.62
O00733,P0162,Books,2,62.49,124.98
O00734,P0066,Home,3,193.91,581.73
O00735,P0029,Toys,2,26.88,53.76
O00736,P0068,Home,3,86.93,260.79
O00736,P0133,Books,1,438.34,438.34
O00736,P0067,Books,1,78.43,78.43
O00737,P0146,Beauty,1,39.5,39.5
O00737,P0119,Electronics,2,175.68,351.36
O00737,P0073,Electronics,2,78.4,156.8
O00738,P0177,Home,1,43.59,43.59
O00738,P0078,Toys,2,87.65,175.3
O00739,P0026,Home,3,172.43,517.29
O00740,P0077,Sports,1,170.76,170.76
O00740,P0120,Electronics,1,53.92,53.92
O00741,P0145,Electronics,3,132.08,396.24
O00741,P0033,Sports,1,382.16,382.16
O00742,P0058,Sports,3,74.71,224.13
O00742,P0025,Toys,3,315.82,947.46
O00742,P0031,Toys,2,337.48,674.96
O00743,P0069,Sports,3,214.31,642.93
O00743,P0126,Toys,2,137.46,274.92
O00744,P0021,Books,2,355.38,710.76
O00744,P0141,Toys,1,28.91,28.91
O00744,P0067,Home,2,253.24,506.48
O00745,P0059,Books,1,188.09,188.09
O00746,P0046,Fashion,1,94.59,94.59
O00746,P0176,Electronics,1,133.22,133.22
O00746,P0147,Sports,3,84.83,254.49
O00747,P0008,Fashion,3,202.68,608.04
O00748,P0143,Toys,1,164.72,164.72
O00749,P0099,Sports,2,193.15,386.3
O00749,P0162,Books,2,349.7,699.4
O00749,P0027,Books,2,72.52,145.04
O00750,P0066,Electronics,2,99.31,198.62
O00750,P0096,Toys,2,161.18,322.36
O00751,P0109,Electronics,1,188.07,188.07
O00752,P0049,Beauty,2,128.1,256.2
O00752,P0164,Fashion,1,58.41,58.41
O00753,P0120,Fashion,2,40.71,81.42
O00753,P0142,Home,2,122.81,245.62
O00753,P0090,Electronics,3,103.6,310.8
O00754,P0066,Home,2,32.44,64.88
O00754,P0092,Electronics,1,96.84,96.84
O00754,P0045,Electronics,2,89.25,178.5
O00755,P0149,Beauty,3,87.87,263.61
O00755,P0172,Beauty,1,63.46,63.46
O00756,P0166,Books,2,290.71,581.42
O00757,P0035,Beauty,2,131.56,263.12
O00758,P0061,Books,2,23.41,46.82
O00758,P0140,Sports,2,200.7,401.4
O00759,P0049,Sports,1,421.07,421.07
O00759,P0040,Sports,1,225.03,225.03
O00760,P0077,Beauty,3,93.95,281.85
O00760,P0011,Fashion,1,439.95,439.95
O00760,P0171,Electronics,2,1315.13,2630.26
O00761,P0166,Books,1,129.39,129.39
O00761,P0118,Sports,3,112.49,337.47
O00761,P0111,Beauty,2,55.96,111.92
O00762,P0099,Sports,3,126.74,380.22
O00763,P0007,Fashion,2,180.0,360.0
O00764,P0106,Sports,2,237.26,474.52
O00764,P0141,Books,1,166.32,166.32
O00765,P0116,Home,3,106.22,318.66
O00765,P0080,Sports,1,96.86,96.86
O00766,P0106,Sports,1,105.16,105.16
O00766,P0163,Books,1,94.06,94.06
O00766,P0052,Electronics,1,218.78,218.78
O00767,P0132,Toys,2,100.41,200.82
O00767,P0051,Fashion,3,146.95,440.85
O00768,P0131,Home,3,146.1,438.3
O00768,P0169,Books,2,317.31,634.62
O00769,P0142,Home,1,42.49,42.49
O00769,P0123,Toys,1,107.71,107.71
O00770,P0157,Books,2,64.74,129.48
O00770,P0014,Sports,1,331.05,331.05
O00771,P0164,Beauty,1,143.83,143.83
O00772,P0082,Books,2,69.55,139.1
O00773,P0177,Beauty,3,177.32,531.96
O00773,P0090,Sports,1,269.36,269.36
O00773,P0155,Books,1,250.3,250.3
O00774,P0160,Toys,3,541.03,1623.09
O00775,P0174,Beauty,2,111.77,223.54
O00776,P0125,Fashion,3,50.33,150.99
O00776,P0123,Fashion,3,375.68,1127.04
O00777,P0170,Toys,1,388.11,388.11
O00777,P0155,Books,1,132.14,132.14
O00777,P0045,Sports,2,82.9,165.8
O00778,P0100,Electronics,1,45.56,45.56
O00778,P0122,Fashion,2,304.8,609.6
O00779,P0167,Electronics,2,105.93,211.86
O00779,P0177,Books,2,143.96,287.92
O00779,P0079,Beauty,1,111.37,111.37
O00780,P0029,Toys,3,270.85,812.55
O00780,P0017,Electronics,2,83.38,166.76
O00781,P0061,Beauty,2,31.77,63.54
O00781,P0061,Sports,1,39.7,39.7
O00781,P0157,Electronics,3,50.88,152.64
O00782,P0108,Books,2,231.19,462.38
O00783,P0091,Toys,1,111.15,111.15
O00784,P0126,Beauty,1,85.42,85.42
O00785,P0105,Toys,1,80.74,80.74
O00785,P0143,Sports,2,135.24,270.48
O00786,P0133,Sports,1,665.09,665.09
O00787,P0156,Home,3,306.51,919.53
O00788,P0056,Home,1,60.47,60.47
O00788,P0106,Books,3,95.74,287.22
O00788,P0178,Home,3,121.39,364.17
O00789,P0083,Fashion,1,40.24,40.24
O00789,P0117,Home,1,51.23,51.23
O00789,P0096,Toys,3,177.61,532.83
O00790,P0019,Electronics,1,106.8,106.8
O00791,P0118,Electronics,3,263.12,789.36
O00791,P0040,Beauty,2,96.95,193.9
O00791,P0015,Fashion,3,234.5,703.5
O00792,P0125,Beauty,3,27.25,81.75
O00792,P0118,Fashion,3,158.18,474.54
O00793,P0172,Toys,3,65.78,197.34
O00793,P0126,Books,1,100.02,100.02
O00794,P0090,Toys,3,90.87,272.61
O00794,P0111,Toys,2,66.02,132.04
O00794,P0029,Electronics,3,137.8,413.4
O00795,P0125,Electronics,3,167.24,501.72
O00795,P0162,Sports,3,34.94,104.82
O00795,P0097,Home,3,127.45,382.35
O00796,P0103,Books,3,69.48,208.44
O00796,P0146,Toys,3,135.63,406.89
O00796,P0015,Beauty,2,426.13,852.26
O00797,P0040,Home,1,109.34,109.34
O00798,P0014,Fashion,3,97.61,292.83
O00799,P0047,Books,1,201.9,201.9
O00799,P0039,Sports,1,126.62,126.62
O00799,P0016,Books,1,59.81,59.81
O00800,P0091,Books,1,169.08,169.08
O00800,P0167,Home,3,147.05,441.15
O00800,P0081,Toys,2,214.37,428.74
O00801,P0051,Toys,2,38.27,76.54
O00801,P0150,Sports,2,76.16,152.32
O00801,P0077,Beauty,3,400.27,1200.81
O00802,P0127,Home,1,53.99,53.99
O00802,P0124,Toys,1,142.32,142.32
O00803,P0146,Books,1,125.32,125.32
O00803,P0146,Home,2,68.29,136.58
O00803,P0115,Beauty,2,69.75,139.5
O00804,P0003,Beauty,3,178.99,536.97
O00805,P0151,Fashion,3,125.91,377.73
O00805,P0071,Fashion,3,127.23,381.69
O00805,P0161,Fashion,1,117.42,117.42
O00806,P0138,Sports,2,50.15,100.3
O00806,P0119,Toys,1,336.99,336.99
O00806,P0154,Beauty,2,99.09,198.18
O00807,P0017,Electronics,1,79.13,79.13
O00807,P0022,Electronics,3,220.0,660.0
O00808,P0036,Beauty,1,56.61,56.61
O00808,P0101,Home,3,270.92,812.76
O00809,P0005,Sports,2,160.78,321.56
O00809,P0074,Fashion,3,77.2,231.6
O00809,P0151,Beauty,2,244.8,489.6
O00810,P0129,Home,2,233.72,467.44
O00810,P0040,Home,3,393.46,1180.38
O00811,P0032,Books,1,165.28,165.28
O00811,P0112,Books,2,70.56,141.12
O00812,P0170,Home,1,129.89,129.89
O00813,P0088,Sports,3,631.79,1895.37
O00813,P0060,Toys,2,218.51,437.02
O00814,P0124,Electronics,2,59.24,118.48
O00814,P0058,Fashion,3,179.79,539.37
O00814,P0139,Fashion,1,27.93,27.93
O00815,P0039,Sports,2,282.21,564.42
O00816,P0107,Sports,1,195.75,195.75
O00816,P0167,Sports,2,224.4,448.8
O00817,P0176,Electronics,1,653.76,653.76
O00818,P0071,Electronics,3,88.27,264.81
O00818,P0135,Books,3,125.98,377.94
O00819,P0007,Books,3,71.61,214.83
O00819,P0128,Fashion,3,115.33,345.99
O00819,P0028,Beauty,3,132.18,396.54
O00820,P0079,Toys,2,142.36,284.72
O00821,P0080,Electronics,1,145.92,145.92
O00821,P0176,Home,1,147.68,147.68
O00822,P0041,Electronics,3,213.34,640.02
O00822,P0018,Fashion,2,98.9,197.8
O00823,P0093,Toys,1,430.38,430.38
O00823,P0038,Books,2,52.81,105.62
O00823,P0117,Books,2,56.38,112.76
O00824,P0160,Toys,1,106.08,106.08
O00824,P0083,Beauty,2,97.7,195.4
O00824,P0133,Home,1,58.82,58.82
O00825,P0079,Home,1,618.4,618.4
O00826,P0150,Fashion,3,316.57,949.71
O00827,P0142,Beauty,2,249.37,498.74
O00827,P0135,Home,2,55.29,110.58
O00828,P0005,Sports,2,225.15,450.3
O00828,P0035,Books,1,45.42,45.42
O00828,P0053,Books,2,106.21,212.42
O00829,P0131,Toys,1,223.28,223.28
O00830,P0105,Sports,1,324.01,324.01
O00831,P0130,Electronics,2,115.98,231.96
O00831,P0167,Books,2,85.94,171.88
O00832,P0008,Electronics,1,101.87,101.87
O00832,P0126,Beauty,3,278.31,834.93
O00832,P0167,Books,2,88.82,177.64
O00833,P0034,Sports,3,224.81,674.43
O00833,P0076,Electronics,1,139.38,139.38
O00833,P0079,Sports,2,170.78,341.56
O00834,P0054,Beauty,1,225.75,225.75
O00835,P0136,Books,1,363.01,363.01
O00835,P0046,Toys,3,469.1,1407.3
O00836,P0017,Books,3,112.56,337.68
O00837,P0103,Fashion,3,187.6,562.8
O00837,P0057,Toys,3,31.98,95.94
O00838,P0136,Beauty,3,69.08,207.24
O00839,P0102,Fashion,2,130.62,261.24
O00840,P0165,Electronics,1,452.39,452.39
O00841,P0099,Toys,3,123.06,369.18
O00841,P0071,Sports,1,448.16,448.16
O00842,P0107,Beauty,1,96.73,96.73
O00842,P0174,Toys,2,70.25,140.5
O00842,P0103,Sports,1,149.18,149.18
O00843,P0046,Toys,3,164.42,493.26
O00843,P0041,Home,3,139.35,418.05
O00844,P0174,Electronics,2,94.56,189.12
O00844,P0112,Electronics,2,185.23,370.46
O00845,P0153,Home,3,104.17,312.51
O00845,P0152,Toys,1,199.97,199.97
O00845,P0112,Sports,3,187.45,562.35
O00846,P0037,Electronics,3,347.61,1042.83
O00847,P0047,Books,3,40.25,120.75
O00848,P0067,Sports,3,130.26,390.78
O00848,P0151,Books,2,45.26,90.52
O00849,P0025,Toys,3,81.88,245.64
O00850,P0042,Beauty,3,331.77,995.31
O00850,P0153,Beauty,3,86.4,259.2
O00850,P0142,Sports,2,250.2,500.4
O00851,P0061,Electronics,1,228.18,228.18
O00851,P0048,Electronics,1,281.66,281.66
O00851,P0029,Beauty,1,214.61,214.61
O00852,P0027,Beauty,3,171.19,513.57
O00853,P0055,Books,1,135.38,135.38
O00853,P0020,Toys,1,180.13,180.13
O00854,P0120,Sports,2,162.24,324.48
O00854,P0006,Toys,2,102.98,205.96
O00854,P0066,Home,1,19.53,19.53
O00855,P0028,Sports,2,299.5,599.0
O00855,P0007,Home,1,172.53,172.53
O00855,P0025,Sports,1,118.99,118.99
O00856,P0124,Sports,1,359.4,359.4
O00856,P0109,Beauty,1,111.53,111.53
O00856,P0102,Fashion,1,169.94,169.94
O00857,P0149,Electronics,3,217.18,651.54
O00857,P0104,Toys,3,199.93,599.79
O00858,P0119,Sports,3,389.64,1168.92
O00858,P0088,Electronics,3,243.71,731.13
O00859,P0130,Toys,3,663.66,1990.98
O00860,P0076,Sports,3,399.2,1197.6
O00861,P0058,Fashion,3,88.85,266.55
O00861,P0079,Electronics,2,64.26,128.52
O00861,P0019,Books,2,141.75,283.5
O00862,P0164,Home,2,204.37,408.74
O00863,P0083,Sports,1,2485.12,2485.12
O00863,P0142,Electronics,1,59.83,59.83
O00864,P0168,Home,3,102.08,306.24
O00864,P0127,Beauty,3,515.23,1545.69
O00864,P0104,Fashion,2,63.7,127.4
O00865,P0082,Books,3,44.32,132.96
O00865,P0067,Home,2,304.29,608.58
O00865,P0054,Electronics,3,137.37,412.11
O00866,P0177,Beauty,1,82.89,82.89
O00867,P0017,Toys,2,216.9,433.8
O00867,P0077,Toys,3,57.59,172.77
O00868,P0012,Sports,3,283.08,849.24
O00869,P0039,Sports,3,384.72,1154.16
O00869,P0118,Sports,3,374.04,1122.12
O00869,P0035,Home,1,91.7,91.7
O00870,P0105,Beauty,3,59.95,179.85
O00870,P0054,Sports,1,233.82,233.82
O00871,P0074,Sports,1,203.98,203.98
O00871,P0102,Electronics,1,221.05,221.05
O00872,P0149,Beauty,2,294.7,589.4
O00872,P0134,Home,2,144.42,288.84
O00872,P0010,Books,1,202.5,202.5
O00873,P0145,Sports,3,131.12,393.36
O00873,P0115,Sports,1,189.58,189.58
O00873,P0021,Electronics,3,129.6,388.8
O00874,P0031,Books,3,211.66,634.98
O00874,P0077,Electronics,3,449.99,1349.97
O00874,P0176,Toys,3,243.34,730.02
O00875,P0060,Electronics,2,145.17,290.34
O00876,P0099,Beauty,2,111.26,222.52
O00877,P0114,Fashion,1,118.11,118.11
O00878,P0150,Electronics,1,62.4,62.4
O00878,P0120,Fashion,2,129.43,258.86
O00879,P0151,Electronics,2,47.97,95.94
O00880,P0024,Toys,1,135.97,135.97
O00880,P0077,Books,2,508.08,1016.16
O00881,P0078,Electronics,1,170.72,170.72
O00881,P0075,Home,2,219.89,439.78
O00882,P0129,Sports,2,95.41,190.82
O00883,P0078,Fashion,3,72.0,216.0
O00883,P0106,Fashion,3,192.03,576.09
O00883,P0175,Sports,3,83.63,250.89
O00884,P0155,Toys,1,67.59,67.59
O00885,P0026,Fashion,3,360.78,1082.34
O00885,P0053,Electronics,2,133.46,266.92
O00885,P0118,Toys,1,60.2,60.2
O00886,P0011,Home,3,68.72,206.16
O00886,P0151,Fashion,1,214.34,214.34
O00886,P0027,Electronics,2,78.84,157.68
O00887,P0101,Beauty,2,110.54,221.08
O00888,P0032,Home,3,92.68,278.04
O00888,P0158,Fashion,2,203.68,407.36
O00889,P0141,Beauty,2,156.78,313.56
O00889,P0074,Toys,2,110.12,220.24
O00890,P0122,Electronics,1,170.52,170.52
O00891,P0166,Toys,1,196.22,196.22
O00892,P0112,Books,1,111.26,111.26
O00892,P0017,Toys,2,66.97,133.94
O00892,P0091,Beauty,1,92.89,92.89
O00893,P0054,Toys,1,371.73,371.73
O00893,P0099,Home,3,165.46,496.38
O00894,P0118,Electronics,2,169.97,339.94
O00894,P0104,Fashion,3,177.13,531.39
O00894,P0091,Books,1,162.55,162.55
O00895,P0081,Beauty,1,378.47,378.47
O00895,P0142,Home,3,236.66,709.98
O00896,P0092,Sports,1,1019.95,1019.95
O00897,P0145,Sports,2,119.71,239.42
O00897,P0032,Books,3,119.1,357.3
O00898,P0139,Books,2,196.82,393.64
O00898,P0138,Home,3,130.86,392.58
O00898,P0127,Electronics,1,267.34,267.34
O00899,P0073,Home,3,94.11,282.33
O00900,P0095,Home,2,444.1,888.2
O00900,P0009,Fashion,1,226.92,226.92
O00900,P0004,Sports,3,141.03,423.09
O00901,P0108,Electronics,3,109.09,327.27
O00901,P0052,Fashion,3,220.63,661.89
O00901,P0170,Fashion,1,55.82,55.82
O00902,P0095,Sports,1,230.36,230.36
O00902,P0103,Electronics,2,59.98,119.96
O00902,P0167,Beauty,2,283.97,567.94
O00903,P0019,Fashion,1,204.02,204.02
O00904,P0174,Fashion,3,608.37,1825.11
O00904,P0010,Sports,2,134.23,268.46
O00905,P0171,Sports,3,99.92,299.76
O00906,P0077,Home,1,127.34,127.34
O00906,P0167,Home,3,86.27,258.81
O00906,P0146,Home,3,714.73,2144.19
O00907,P0026,Beauty,3,362.43,1087.29
O00908,P0052,Electronics,1,138.75,138.75
O00909,P0095,Fashion,3,327.07,981.21
O00909,P0099,Toys,3,62.95,188.85
O00909,P0061,Books,3,287.6,862.8
O00910,P0103,Books,2,82.22,164.44
O00910,P0027,Electronics,3,175.36,526.08
O00911,P0054,Toys,2,61.11,122.22
O00911,P0079,Beauty,3,491.86,1475.58
O00911,P0045,Fashion,1,522.56,522.56
O00912,P0161,Toys,3,83.37,250.11
O00912,P0036,Sports,2,103.54,207.08
O00913,P0170,Sports,2,99.67,199.34
O00913,P0171,Beauty,2,182.24,364.48
O00914,P0047,Beauty,2,106.69,213.38
O00914,P0082,Books,2,131.93,263.86
O00915,P0054,Home,2,106.78,213.56
O00916,P0087,Home,3,37.64,112.92
O00916,P0088,Toys,2,411.45,822.9
O00917,P0008,Electronics,2,187.21,374.42
O00917,P0040,Home,3,203.15,609.45
O00918,P0149,Books,3,88.38,265.14
O00919,P0155,Fashion,2,208.19,416.38
O00919,P0054,Electronics,1,92.74,92.74
O00920,P0075,Toys,2,254.51,509.02
O00920,P0156,Beauty,1,112.74,112.74
O00920,P0131,Books,1,168.29,168.29
O00921,P0021,Toys,2,46.32,92.64
O00921,P0069,Books,2,257.92,515.84
O00922,P0016,Toys,1,78.23,78.23
O00922,P0036,Books,1,120.03,120.03
O00922,P0147,Home,3,303.81,911.43
O00923,P0046,Electronics,1,114.23,114.23
O00923,P0092,Electronics,1,342.06,342.06
O00923,P0166,Books,2,153.31,306.62
O00924,P0117,Beauty,1,344.2,344.2
O00924,P0097,Beauty,1,172.45,172.45
O00925,P0178,Beauty,2,184.3,368.6
O00926,P0058,Toys,1,68.27,68.27
O00927,P0045,Electronics,1,74.37,74.37
O00927,P0054,Electronics,2,178.51,357.02
O00928,P0075,Home,3,394.27,1182.81
O00928,P0038,Beauty,1,58.59,58.59
O00929,P0101,Sports,1,103.89,103.89
O00930,P0050,Toys,2,122.15,244.3
O00930,P0153,Home,3,99.83,299.49
O00931,P0089,Books,2,102.17,204.34
O00931,P0160,Home,1,57.96,57.96
O00932,P0177,Fashion,2,226.82,453.64
O00933,P0131,Home,2,150.06,300.12
O00934,P0139,Books,3,103.7,311.1
O00934,P0069,Books,3,171.33,513.99
O00934,P0155,Fashion,1,171.1,171.1
O00935,P0140,Sports,2,151.53,303.06
O00936,P0148,Sports,1,170.03,170.03
O00937,P0003,Books,1,362.88,362.88
O00937,P0105,Fashion,1,92.9,92.9
O00938,P0096,Beauty,1,625.03,625.03
O00939,P0040,Fashion,1,111.15,111.15
O00940,P0062,Fashion,1,605.52,605.52
O00940,P0024,Fashion,2,260.78,521.56
O00941,P0063,Books,1,87.58,87.58
O00942,P0141,Home,2,153.68,307.36
O00942,P0125,Home,3,144.59,433.77
O00942,P0011,Home,2,65.3,130.6
O00943,P0144,Electronics,2,96.39,192.78
O00943,P0053,Sports,2,36.96,73.92
O00944,P0157,Toys,2,196.95,393.9
O00944,P0023,Toys,1,78.06,78.06
O00944,P0004,Fashion,2,439.55,879.1
O00945,P0172,Sports,2,839.49,1678.98
O00945,P0097,Sports,3,219.05,657.15
O00946,P0115,Electronics,3,181.75,545.25
O00946,P0120,Beauty,1,99.17,99.17
O00947,P0131,Electronics,3,346.36,1039.08
O00947,P0154,Home,3,270.18,810.54
O00947,P0094,Sports,3,288.15,864.45
O00948,P0038,Sports,2,105.79,211.58
O00948,P0043,Beauty,3,158.76,476.28
O00949,P0071,Beauty,1,176.32,176.32
O00950,P0019,Sports,1,383.92,383.92
O00951,P0072,Sports,3,281.62,844.86
O00952,P0177,Home,3,300.87,902.61
O00952,P0171,Home,2,172.2,344.4
O00953,P0089,Sports,3,161.89,485.67
O00954,P0091,Fashion,3,89.91,269.73
O00955,P0003,Beauty,3,37.44,112.32
O00956,P0103,Toys,2,199.0,398.0
O00957,P0025,Beauty,1,467.63,467.63
O00958,P0077,Electronics,2,182.89,365.78
O00959,P0042,Sports,3,137.08,411.24
O00959,P0134,Books,2,225.83,451.66
O00959,P0086,Fashion,2,30.86,61.72
O00960,P0054,Electronics,2,156.78,313.56
O00960,P0051,Sports,3,134.42,403.26
O00961,P0140,Beauty,2,216.61,433.22
O00962,P0142,Beauty,1,196.61,196.61
O00962,P0179,Sports,3,142.37,427.11
O00963,P0002,Toys,3,524.94,1574.82
O00963,P0057,Fashion,2,116.54,233.08
O00964,P0139,Sports,1,104.34,104.34
O00964,P0016,Electronics,3,158.69,476.07
O00964,P0133,Toys,3,135.23,405.69
O00965,P0130,Fashion,1,150.27,150.27
O00965,P0130,Toys,3,130.14,390.42
O00965,P0100,Fashion,2,68.64,137.28
O00966,P0070,Electronics,3,64.76,194.28
O00967,P0131,Toys,1,168.46,168.46
O00968,P0033,Electronics,1,309.05,309.05
O00969,P0108,Electronics,3,172.72,518.16
